date,hour,temperature
2012-11-14,22,277.06
2012-11-14,23,275.62
2012-11-15,0,274.25
2012-11-15,1,273.65
2012-11-15,2,273.52
2012-11-15,3,273.43
2012-11-15,4,273.11
2012-11-15,5,272.18
2012-11-15,6,272.16
2012-11-15,7,272.13
2012-11-15,8,272.07
2012-11-15,9,272.37
2012-11-15,10,272.44
2012-11-15,11,272.87
2012-11-15,12,272.66
2012-11-15,13,272.81
2012-11-15,14,274.31
2012-11-15,15,275.98
2012-11-15,16,277.39
2012-11-15,17,277.98
2012-11-15,18,278.92
2012-11-15,19,279.93
2012-11-15,20,280.33
2012-11-15,21,280.13
2012-11-15,22,279.59
2012-11-15,23,278.02
2012-11-16,0,276.28
2012-11-16,1,275.28
2012-11-16,2,274.78
2012-11-16,3,274.93
2012-11-16,4,276.92
2012-11-16,5,278.91
2012-11-16,6,278.91
2012-11-16,7,276.07
2012-11-16,8,276.07
2012-11-16,9,276.07
2012-11-16,10,276.07
2012-11-16,11,276.07
2012-11-16,12,276.07
2012-11-16,13,276.5
2012-11-16,14,276.5
2012-11-16,15,276.5
2012-11-16,16,276.5
2012-11-16,17,276.5
2012-11-16,18,276.5
2012-11-16,19,276.5
2012-11-16,20,280.2
2012-11-16,21,280.2
2012-11-16,22,280.2
2012-11-16,23,280.2
2012-11-17,0,280.2
2012-11-17,1,280.2
2012-11-17,2,280.2
2012-11-17,3,280.2
2012-11-17,4,280.2
2012-11-17,5,280.2
2012-11-17,6,280.2
2012-11-17,7,278.71
2012-11-17,8,278.71
2012-11-17,9,278.71
2012-11-17,10,278.71
2012-11-17,11,271.75
2012-11-17,12,272.45
2012-11-17,13,271.48
2012-11-17,14,274.69
2012-11-17,15,278.36
2012-11-17,16,280.79
2012-11-17,17,282.88
2012-11-17,18,284.38
2012-11-17,19,285.47
2012-11-17,20,285.39
2012-11-17,21,284.42
2012-11-17,22,282.54
2012-11-17,23,280.4
2012-11-18,0,279.425
2012-11-18,1,278.45
2012-11-18,2,277.68
2012-11-18,3,276.78
2012-11-18,4,276.23
2012-11-18,5,275.29
2012-11-18,6,274.92
2012-11-18,7,274.26
2012-11-18,8,273.21
2012-11-18,9,272.92
2012-11-18,10,273.03
2012-11-18,11,271.95
2012-11-18,12,271.66
2012-11-18,13,272.1
2012-11-18,14,275.05
2012-11-18,15,278.85
2012-11-18,16,281.17
2012-11-18,17,283.05
2012-11-18,18,284.4
2012-11-18,19,285.31
2012-11-18,20,285.16
2012-11-18,21,284.34
2012-11-18,22,282.61
2012-11-18,23,280.73
2012-11-19,0,279.48
2012-11-19,1,279.4
2012-11-19,2,277.99
2012-11-19,3,277.41
2012-11-19,4,276.84
2012-11-19,5,276.1
2012-11-19,6,275.21
2012-11-19,7,275.59
2012-11-19,8,275.02
2012-11-19,9,274.01
2012-11-19,10,274.8
2012-11-19,11,274.6
2012-11-19,12,274.87
2012-11-19,13,274.64
2012-11-19,14,277.27
2012-11-19,15,280.16
2012-11-19,16,282.61
2012-11-19,17,284.51
2012-11-19,18,285.87
2012-11-19,19,286.29
2012-11-19,20,286.34
2012-11-19,21,285.74
2012-11-19,22,284.7
2012-11-19,23,282.5
2012-11-20,0,280.45
2012-11-20,1,279.89
2012-11-20,2,279.88
2012-11-20,3,280.5
2012-11-20,4,280.51
2012-11-20,5,280.89
2012-11-20,6,280.52
2012-11-20,7,280.29
2012-11-20,8,280.11
2012-11-20,9,279.17
2012-11-20,10,278.81
2012-11-20,11,278.69
2012-11-20,12,278.64
2012-11-20,13,277.97
2012-11-20,14,279.27
2012-11-20,15,281.38
2012-11-20,16,283.54
2012-11-20,17,285.83
2012-11-20,18,287.24
2012-11-20,19,287.7
2012-11-20,20,287.56
2012-11-20,21,287.29
2012-11-20,22,286.57
2012-11-20,23,285.92
2012-11-21,0,285.52
2012-11-21,1,285.21
2012-11-21,2,284.82
2012-11-21,3,284.75
2012-11-21,4,283.67
2012-11-21,5,282.73
2012-11-21,6,282.96
2012-11-21,7,282.97
2012-11-21,8,282.97
2012-11-21,9,282.97
2012-11-21,10,282.97
2012-11-21,11,282.97
2012-11-21,12,283.02
2012-11-21,13,283.09
2012-11-21,14,283.28
2012-11-21,15,283.83
2012-11-21,16,284.68
2012-11-21,17,285.0
2012-11-21,18,285.27
2012-11-21,19,286.06
2012-11-21,20,285.98
2012-11-21,21,285.18
2012-11-21,22,283.67
2012-11-21,23,282.22
2012-11-22,0,281.43
2012-11-22,1,279.98
2012-11-22,2,279.44
2012-11-22,3,278.56
2012-11-22,4,278.03
2012-11-22,5,277.69
2012-11-22,6,277.85
2012-11-22,7,277.18
2012-11-22,8,276.66
2012-11-22,9,276.35
2012-11-22,10,276.04
2012-11-22,11,275.97
2012-11-22,12,276.16
2012-11-22,13,276.45
2012-11-22,14,277.41
2012-11-22,15,278.93
2012-11-22,16,280.85
2012-11-22,17,282.82
2012-11-22,18,285.21
2012-11-22,19,285.73
2012-11-22,20,285.99
2012-11-22,21,285.85
2012-11-22,22,285.2
2012-11-22,23,283.89
2012-11-23,0,283.14
2012-11-23,1,282.71
2012-11-23,2,283.51
2012-11-23,3,283.04
2012-11-23,4,283.39
2012-11-23,5,283.62
2012-11-23,6,283.23
2012-11-23,7,283.01
2012-11-23,8,282.49
2012-11-23,9,282.09
2012-11-23,10,281.82
2012-11-23,11,281.77
2012-11-23,12,281.7
2012-11-23,13,281.56
2012-11-23,14,282.93
2012-11-23,15,285.02
2012-11-23,16,286.58
2012-11-23,17,287.87
2012-11-23,18,289.07
2012-11-23,19,289.87
2012-11-23,20,290.26
2012-11-23,21,290.03
2012-11-23,22,289.17
2012-11-23,23,287.28
2012-11-24,0,286.7
2012-11-24,1,286.18
2012-11-24,2,286.23
2012-11-24,3,286.3
2012-11-24,4,285.95
2012-11-24,5,281.64
2012-11-24,6,279.14
2012-11-24,7,277.33
2012-11-24,8,276.8
2012-11-24,9,276.58
2012-11-24,10,276.5
2012-11-24,11,276.69
2012-11-24,12,275.56
2012-11-24,13,274.85
2012-11-24,14,273.32
2012-11-24,15,272.67
2012-11-24,16,272.72
2012-11-24,17,272.63
2012-11-24,18,273.13
2012-11-24,19,273.28
2012-11-24,20,273.2
2012-11-24,21,272.47
2012-11-24,22,272.21
2012-11-24,23,272.17
2012-11-25,0,272.01
2012-11-25,1,271.9
2012-11-25,2,271.77
2012-11-25,3,271.564
2012-11-25,4,271.358
2012-11-25,5,271.152
2012-11-25,6,270.946
2012-11-25,7,270.74
2012-11-25,8,270.6
2012-11-25,9,270.44
2012-11-25,10,270.13
2012-11-25,11,270.18
2012-11-25,12,269.85
2012-11-25,13,269.85
2012-11-25,14,270.06
2012-11-25,15,270.36
2012-11-25,16,270.8
2012-11-25,17,271.48
2012-11-25,18,271.93
2012-11-25,19,272.91
2012-11-25,20,273.04
2012-11-25,21,273.01
2012-11-25,22,272.22
2012-11-25,23,271.89
2012-11-26,0,271.39
2012-11-26,1,271.67
2012-11-26,2,272.24
2012-11-26,3,272.3
2012-11-26,4,272.3
2012-11-26,5,272.32
2012-11-26,6,272.32
2012-11-26,7,272.32
2012-11-26,8,272.25
2012-11-26,9,272.32
2012-11-26,10,272.41
2012-11-26,11,272.7
2012-11-26,12,272.01
2012-11-26,13,271.94
2012-11-26,14,272.77
2012-11-26,15,274.76
2012-11-26,16,276.52
2012-11-26,17,277.56
2012-11-26,18,278.59
2012-11-26,19,279.41
2012-11-26,20,279.265
2012-11-26,21,279.12
2012-11-26,22,278.08
2012-11-26,23,276.58
2012-11-27,0,275.33
2012-11-27,1,274.93
2012-11-27,2,275.53
2012-11-27,3,275.65
2012-11-27,4,275.51
2012-11-27,5,275.0
2012-11-27,6,274.06
2012-11-27,7,273.16
2012-11-27,8,272.74
2012-11-27,9,271.97
2012-11-27,10,271.14
2012-11-27,11,270.97
2012-11-27,12,271.24
2012-11-27,13,271.14
2012-11-27,14,271.86
2012-11-27,15,272.92
2012-11-27,16,273.75
2012-11-27,17,274.77
2012-11-27,18,275.19
2012-11-27,19,275.02
2012-11-27,20,274.97
2012-11-27,21,274.41
2012-11-27,22,274.33
2012-11-27,23,274.07
2012-11-28,0,273.87
2012-11-28,1,273.1
2012-11-28,2,272.87
2012-11-28,3,271.7
2012-11-28,4,270.9
2012-11-28,5,269.09
2012-11-28,6,268.5
2012-11-28,7,267.82
2012-11-28,8,267.44
2012-11-28,9,266.91
2012-11-28,10,266.46
2012-11-28,11,266.39
2012-11-28,12,266.0
2012-11-28,13,266.27
2012-11-28,14,267.25
2012-11-28,15,269.42
2012-11-28,16,271.07
2012-11-28,17,272.56
2012-11-28,18,273.38
2012-11-28,19,274.01
2012-11-28,20,274.02
2012-11-28,21,274.0
2012-11-28,22,273.32
2012-11-28,23,272.43
2012-11-29,0,271.71
2012-11-29,1,271.71
2012-11-29,2,272.1
2012-11-29,3,272.17
2012-11-29,4,272.3
2012-11-29,5,272.49
2012-11-29,6,272.86
2012-11-29,7,272.8
2012-11-29,8,272.65
2012-11-29,9,272.1
2012-11-29,10,271.83
2012-11-29,11,271.56
2012-11-29,12,271.05
2012-11-29,13,270.83
2012-11-29,14,272.06
2012-11-29,15,274.37
2012-11-29,16,275.8
2012-11-29,17,277.61
2012-11-29,18,278.33
2012-11-29,19,279.54
2012-11-29,20,279.79
2012-11-29,21,279.65
2012-11-29,22,277.64
2012-11-29,23,276.76
2012-11-30,0,275.21
2012-11-30,1,274.84
2012-11-30,2,274.29
2012-11-30,3,274.42
2012-11-30,4,276.09
2012-11-30,5,277.76
2012-11-30,6,277.76
2012-11-30,7,276.75
2012-11-30,8,276.75
2012-11-30,9,276.75
2012-11-30,10,276.75
2012-11-30,11,276.75
2012-11-30,12,276.75
2012-11-30,13,276.52
2012-11-30,14,276.52
2012-11-30,15,276.52
2012-11-30,16,276.52
2012-11-30,17,276.52
2012-11-30,18,279.785
2012-11-30,19,283.05
2012-11-30,20,283.82
2012-11-30,21,283.24
2012-11-30,22,282.82
2012-11-30,23,281.81
2012-12-01,0,282.45
2012-12-01,1,282.18
2012-12-01,2,281.47
2012-12-01,3,280.85
2012-12-01,4,280.2
2012-12-01,5,279.7
2012-12-01,6,279.62
2012-12-01,7,279.82
2012-12-01,8,279.69
2012-12-01,9,279.54
2012-12-01,10,279.54
2012-12-01,11,279.15
2012-12-01,12,278.55
2012-12-01,13,277.66
2012-12-01,14,278.66
2012-12-01,15,280.11
2012-12-01,16,281.81
2012-12-01,17,282.23
2012-12-01,18,282.78
2012-12-01,19,282.88
2012-12-01,20,282.76
2012-12-01,21,281.45
2012-12-01,22,280.58
2012-12-01,23,280.13
2012-12-02,0,279.62
2012-12-02,1,279.43
2012-12-02,2,279.26
2012-12-02,3,278.46
2012-12-02,4,277.86
2012-12-02,5,277.18
2012-12-02,6,276.55
2012-12-02,7,276.2
2012-12-02,8,275.74
2012-12-02,9,275.22
2012-12-02,10,275.02
2012-12-02,11,275.54
2012-12-02,12,275.47
2012-12-02,13,275.54
2012-12-02,14,278.09
2012-12-02,15,279.72
2012-12-02,16,281.35
2012-12-02,17,281.35
2012-12-02,18,281.35
2012-12-02,19,285.62
2012-12-02,20,285.97
2012-12-02,21,286.63
2012-12-02,22,286.45
2012-12-02,23,287.24
2012-12-03,0,287.89
2012-12-03,1,288.41
2012-12-03,2,288.25
2012-12-03,3,288.13
2012-12-03,4,288.2
2012-12-03,5,288.31
2012-12-03,6,288.31
2012-12-03,7,287.95
2012-12-03,8,287.32
2012-12-03,9,286.59
2012-12-03,10,286.66
2012-12-03,11,286.72
2012-12-03,12,286.51
2012-12-03,13,286.51
2012-12-03,14,286.79
2012-12-03,15,287.65
2012-12-03,16,288.38
2012-12-03,17,288.5
2012-12-03,18,289.15
2012-12-03,19,289.82
2012-12-03,20,290.19
2012-12-03,21,288.08
2012-12-03,22,286.25
2012-12-03,23,284.27
2012-12-04,0,283.68
2012-12-04,1,282.94
2012-12-04,2,282.24
2012-12-04,3,281.91
2012-12-04,4,281.28
2012-12-04,5,281.11
2012-12-04,6,281.36
2012-12-04,7,281.44
2012-12-04,8,281.82
2012-12-04,9,282.2
2012-12-04,10,283.29
2012-12-04,11,285.03
2012-12-04,12,285.985
2012-12-04,13,286.94
2012-12-04,14,287.81
2012-12-04,15,288.5
2012-12-04,16,289.28
2012-12-04,17,289.73
2012-12-04,18,291.22
2012-12-04,19,292.73
2012-12-04,20,294.28
2012-12-04,21,294.33
2012-12-04,22,294.26
2012-12-04,23,293.86
2012-12-05,0,293.06
2012-12-05,1,292.14
2012-12-05,2,291.29
2012-12-05,3,290.97
2012-12-05,4,290.97
2012-12-05,5,290.08
2012-12-05,6,288.565
2012-12-05,7,287.05
2012-12-05,8,285.85
2012-12-05,9,284.84
2012-12-05,10,284.09
2012-12-05,11,283.96
2012-12-05,12,283.3
2012-12-05,13,283.3
2012-12-05,14,283.25
2012-12-05,15,284.31
2012-12-05,16,285.01
2012-12-05,17,285.31
2012-12-05,18,286.58
2012-12-05,19,286.79
2012-12-05,20,286.91
2012-12-05,21,286.96
2012-12-05,22,286.23
2012-12-05,23,284.74
2012-12-06,0,283.95
2012-12-06,1,283.15
2012-12-06,2,282.29
2012-12-06,3,280.97
2012-12-06,4,279.71
2012-12-06,5,278.1
2012-12-06,6,276.52
2012-12-06,7,275.0
2012-12-06,8,273.65
2012-12-06,9,272.65
2012-12-06,10,272.12
2012-12-06,11,272.01
2012-12-06,12,271.62
2012-12-06,13,271.49
2012-12-06,14,272.65
2012-12-06,15,274.38
2012-12-06,16,275.95
2012-12-06,17,277.04
2012-12-06,18,277.24
2012-12-06,19,277.31
2012-12-06,20,277.08
2012-12-06,21,276.63
2012-12-06,22,275.79
2012-12-06,23,275.4
2012-12-07,0,275.07
2012-12-07,1,274.81
2012-12-07,2,274.63
2012-12-07,3,274.54
2012-12-07,4,274.4
2012-12-07,5,274.7
2012-12-07,6,274.41
2012-12-07,7,274.09
2012-12-07,8,274.22
2012-12-07,9,274.0
2012-12-07,10,274.22
2012-12-07,11,274.12
2012-12-07,12,274.28
2012-12-07,13,274.58
2012-12-07,14,274.88
2012-12-07,15,275.43
2012-12-07,16,276.32
2012-12-07,17,277.75
2012-12-07,18,279.15
2012-12-07,19,280.17
2012-12-07,20,280.25
2012-12-07,21,280.32
2012-12-07,22,280.17
2012-12-07,23,280.09
2012-12-08,0,280.18
2012-12-08,1,280.49
2012-12-08,2,280.64
2012-12-08,3,280.71
2012-12-08,4,280.96
2012-12-08,5,280.65
2012-12-08,6,280.96
2012-12-08,7,280.18
2012-12-08,8,280.0
2012-12-08,9,279.5
2012-12-08,10,279.5
2012-12-08,11,279.42
2012-12-08,12,279.34
2012-12-08,13,278.74
2012-12-08,14,278.57
2012-12-08,15,278.66
2012-12-08,16,279.18
2012-12-08,17,279.34
2012-12-08,18,279.67
2012-12-08,19,279.5
2012-12-08,20,279.4
2012-12-08,21,279.5
2012-12-08,22,279.13
2012-12-08,23,279.13
2012-12-09,0,278.87
2012-12-09,1,278.61
2012-12-09,2,278.61
2012-12-09,3,278.61
2012-12-09,4,278.61
2012-12-09,5,278.61
2012-12-09,6,278.705
2012-12-09,7,278.8
2012-12-09,8,278.8
2012-12-09,9,278.8
2012-12-09,10,278.8
2012-12-09,11,278.8
2012-12-09,12,278.8
2012-12-09,13,278.05
2012-12-09,14,278.05
2012-12-09,15,278.05
2012-12-09,16,278.05
2012-12-09,17,278.05
2012-12-09,18,278.05
2012-12-09,19,277.79
2012-12-09,20,277.79
2012-12-09,21,277.91
2012-12-09,22,277.56
2012-12-09,23,277.27
2012-12-10,0,277.56
2012-12-10,1,277.41
2012-12-10,2,277.56
2012-12-10,3,277.11
2012-12-10,4,276.89
2012-12-10,5,276.86
2012-12-10,6,276.51
2012-12-10,7,276.22
2012-12-10,8,275.86
2012-12-10,9,275.46
2012-12-10,10,275.58
2012-12-10,11,276.3
2012-12-10,12,276.3
2012-12-10,13,276.41
2012-12-10,14,276.87
2012-12-10,15,277.18
2012-12-10,16,277.26
2012-12-10,17,277.48
2012-12-10,18,277.48
2012-12-10,19,277.65
2012-12-10,20,277.78
2012-12-10,21,277.89
2012-12-10,22,278.09
2012-12-10,23,278.03
2012-12-11,0,278.24
2012-12-11,1,278.2
2012-12-11,2,278.13
2012-12-11,3,277.61
2012-12-11,4,277.29
2012-12-11,5,276.72
2012-12-11,6,276.42
2012-12-11,7,276.35
2012-12-11,8,275.62
2012-12-11,9,273.82
2012-12-11,10,273.07
2012-12-11,11,272.61
2012-12-11,12,272.42
2012-12-11,13,272.32
2012-12-11,14,272.7
2012-12-11,15,273.29
2012-12-11,16,273.55
2012-12-11,17,273.95
2012-12-11,18,274.53
2012-12-11,19,274.87
2012-12-11,20,275.14
2012-12-11,21,274.4
2012-12-11,22,274.0
2012-12-11,23,273.14
2012-12-12,0,273.32
2012-12-12,1,272.99
2012-12-12,2,272.71
2012-12-12,3,271.94
2012-12-12,4,271.55
2012-12-12,5,271.46
2012-12-12,6,271.78
2012-12-12,7,272.25
2012-12-12,8,272.41
2012-12-12,9,272.24
2012-12-12,10,272.09
2012-12-12,11,271.69
2012-12-12,12,270.69
2012-12-12,13,269.84
2012-12-12,14,269.72
2012-12-12,15,270.8
2012-12-12,16,271.9
2012-12-12,17,273.0
2012-12-12,18,274.07
2012-12-12,19,275.14
2012-12-12,20,275.14
2012-12-12,21,274.57
2012-12-12,22,273.87
2012-12-12,23,273.32
2012-12-13,0,272.92
2012-12-13,1,272.61
2012-12-13,2,272.5
2012-12-13,3,272.43
2012-12-13,4,272.09
2012-12-13,5,271.93
2012-12-13,6,272.32
2012-12-13,7,272.25
2012-12-13,8,271.88
2012-12-13,9,271.65
2012-12-13,10,271.35
2012-12-13,11,271.07
2012-12-13,12,271.11
2012-12-13,13,270.88
2012-12-13,14,271.74
2012-12-13,15,274.25
2012-12-13,16,276.81
2012-12-13,17,278.58
2012-12-13,18,279.77
2012-12-13,19,280.4
2012-12-13,20,280.53
2012-12-13,21,280.24
2012-12-13,22,279.37
2012-12-13,23,277.9
2012-12-14,0,276.91
2012-12-14,1,276.45
2012-12-14,2,276.2
2012-12-14,3,275.94
2012-12-14,4,275.87
2012-12-14,5,275.83
2012-12-14,6,275.59
2012-12-14,7,275.28
2012-12-14,8,274.98
2012-12-14,9,274.46
2012-12-14,10,274.22
2012-12-14,11,274.26
2012-12-14,12,274.19
2012-12-14,13,273.89
2012-12-14,14,274.7
2012-12-14,15,276.69
2012-12-14,16,278.38
2012-12-14,17,280.42
2012-12-14,18,281.59
2012-12-14,19,282.05
2012-12-14,20,282.44
2012-12-14,21,281.81
2012-12-14,22,280.83
2012-12-14,23,279.8
2012-12-15,0,279.24
2012-12-15,1,278.79
2012-12-15,2,278.39
2012-12-15,3,278.22
2012-12-15,4,277.78
2012-12-15,5,277.09
2012-12-15,6,276.65
2012-12-15,7,275.8
2012-12-15,8,274.9
2012-12-15,9,273.58
2012-12-15,10,273.04
2012-12-15,11,272.22
2012-12-15,12,272.15
2012-12-15,13,272.26
2012-12-15,14,273.16
2012-12-15,15,275.72
2012-12-15,16,278.41
2012-12-15,17,280.63
2012-12-15,18,281.65
2012-12-15,19,282.0
2012-12-15,20,282.14
2012-12-15,21,281.54
2012-12-15,22,280.38
2012-12-15,23,278.7
2012-12-16,0,278.585
2012-12-16,1,278.47
2012-12-16,2,278.4
2012-12-16,3,278.66
2012-12-16,4,278.7
2012-12-16,5,279.0
2012-12-16,6,279.36
2012-12-16,7,278.75
2012-12-16,8,279.31
2012-12-16,9,279.54
2012-12-16,10,279.69
2012-12-16,11,279.93
2012-12-16,12,280.09
2012-12-16,13,279.86
2012-12-16,14,279.73
2012-12-16,15,279.68
2012-12-16,16,280.18
2012-12-16,17,280.01
2012-12-16,18,280.2
2012-12-16,19,280.52
2012-12-16,20,281.03
2012-12-16,21,281.64
2012-12-16,22,281.72
2012-12-16,23,281.99
2012-12-17,0,282.57
2012-12-17,1,283.02
2012-12-17,2,283.2
2012-12-17,3,283.13
2012-12-17,4,282.95
2012-12-17,5,282.86
2012-12-17,6,282.81
2012-12-17,7,282.81
2012-12-17,8,282.65
2012-12-17,9,282.41
2012-12-17,10,282.25
2012-12-17,11,282.08
2012-12-17,12,281.5
2012-12-17,13,281.26
2012-12-17,14,280.97
2012-12-17,15,280.57
2012-12-17,16,280.24
2012-12-17,17,279.99
2012-12-17,18,279.52
2012-12-17,19,278.93
2012-12-17,20,278.6
2012-12-17,21,278.21
2012-12-17,22,277.83
2012-12-17,23,277.48
2012-12-18,0,277.36
2012-12-18,1,277.36
2012-12-18,2,277.17
2012-12-18,3,277.1
2012-12-18,4,277.17
2012-12-18,5,276.79
2012-12-18,6,276.58
2012-12-18,7,276.58
2012-12-18,8,276.79
2012-12-18,9,276.66
2012-12-18,10,276.58
2012-12-18,11,276.65
2012-12-18,12,276.51
2012-12-18,13,276.43
2012-12-18,14,276.51
2012-12-18,15,276.58
2012-12-18,16,277.04
2012-12-18,17,277.31
2012-12-18,18,277.66
2012-12-18,19,277.77
2012-12-18,20,277.66
2012-12-18,21,277.24
2012-12-18,22,276.9
2012-12-18,23,276.38
2012-12-19,0,275.89
2012-12-19,1,275.18
2012-12-19,2,274.52
2012-12-19,3,273.61
2012-12-19,4,273.72
2012-12-19,5,272.6
2012-12-19,6,272.52
2012-12-19,7,272.81
2012-12-19,8,272.79
2012-12-19,9,273.03
2012-12-19,10,273.03
2012-12-19,11,273.3
2012-12-19,12,273.1
2012-12-19,13,273.36
2012-12-19,14,273.3
2012-12-19,15,273.76
2012-12-19,16,274.28
2012-12-19,17,274.68
2012-12-19,18,275.8
2012-12-19,19,276.51
2012-12-19,20,276.79
2012-12-19,21,277.03
2012-12-19,22,277.18
2012-12-19,23,277.38
2012-12-20,0,277.59
2012-12-20,1,277.66
2012-12-20,2,277.66
2012-12-20,3,277.66
2012-12-20,4,277.75
2012-12-20,5,276.51
2012-12-20,6,275.52
2012-12-20,7,275.13
2012-12-20,8,274.84
2012-12-20,9,274.3
2012-12-20,10,274.15
2012-12-20,11,273.91
2012-12-20,12,273.86
2012-12-20,13,273.67
2012-12-20,14,273.74
2012-12-20,15,274.73
2012-12-20,16,274.87
2012-12-20,17,275.85
2012-12-20,18,276.06
2012-12-20,19,276.38
2012-12-20,20,279.1065
2012-12-20,21,276.97
2012-12-20,22,276.97
2012-12-20,23,276.85
2012-12-21,0,277.32
2012-12-21,1,278.03
2012-12-21,2,277.98
2012-12-21,3,278.58
2012-12-21,4,278.93
2012-12-21,5,278.66
2012-12-21,6,278.08
2012-12-21,7,278.0
2012-12-21,8,277.73
2012-12-21,9,278.15
2012-12-21,10,278.47
2012-12-21,11,278.75
2012-12-21,12,279.19
2012-12-21,13,279.59
2012-12-21,14,280.38
2012-12-21,15,280.65
2012-12-21,16,280.9
2012-12-21,17,281.11
2012-12-21,18,281.64
2012-12-21,19,282.17
2012-12-21,20,281.88
2012-12-21,21,280.48
2012-12-21,22,279.38
2012-12-21,23,276.76
2012-12-22,0,274.45
2012-12-22,1,274.52
2012-12-22,2,274.98
2012-12-22,3,274.68
2012-12-22,4,274.46
2012-12-22,5,274.29
2012-12-22,6,273.97
2012-12-22,7,273.53
2012-12-22,8,273.31
2012-12-22,9,272.49
2012-12-22,10,272.25
2012-12-22,11,271.82
2012-12-22,12,271.49
2012-12-22,13,271.42
2012-12-22,14,270.97
2012-12-22,15,271.28
2012-12-22,16,270.92
2012-12-22,17,271.2
2012-12-22,18,271.37
2012-12-22,19,270.76
2012-12-22,20,270.04
2012-12-22,21,269.59
2012-12-22,22,269.58
2012-12-22,23,269.26
2012-12-23,0,268.34
2012-12-23,1,268.01
2012-12-23,2,267.94
2012-12-23,3,267.12
2012-12-23,4,267.15
2012-12-23,5,266.88
2012-12-23,6,266.58
2012-12-23,7,266.43
2012-12-23,8,265.9
2012-12-23,9,265.67
2012-12-23,10,265.44
2012-12-23,11,265.34
2012-12-23,12,265.27
2012-12-23,13,265.06
2012-12-23,14,265.87
2012-12-23,15,267.2
2012-12-23,16,268.58
2012-12-23,17,270.96
2012-12-23,18,272.49
2012-12-23,19,273.36
2012-12-23,20,273.63
2012-12-23,21,273.55
2012-12-23,22,272.57
2012-12-23,23,272.1
2012-12-24,0,271.41
2012-12-24,1,270.49
2012-12-24,2,270.43
2012-12-24,3,270.35
2012-12-24,4,270.11
2012-12-24,5,269.8
2012-12-24,6,269.25
2012-12-24,7,269.23
2012-12-24,8,268.13
2012-12-24,9,267.6
2012-12-24,10,267.48
2012-12-24,11,267.09
2012-12-24,12,267.58
2012-12-24,13,268.13
2012-12-24,14,268.47
2012-12-24,15,270.21
2012-12-24,16,271.89
2012-12-24,17,272.93
2012-12-24,18,274.01
2012-12-24,19,274.73
2012-12-24,20,274.71
2012-12-24,21,274.45
2012-12-24,22,274.19
2012-12-24,23,273.55
2012-12-25,0,273.44
2012-12-25,1,273.76
2012-12-25,2,273.94
2012-12-25,3,274.26
2012-12-25,4,274.1
2012-12-25,5,273.91
2012-12-25,6,273.83
2012-12-25,7,273.71
2012-12-25,8,274.22
2012-12-25,9,273.66
2012-12-25,10,273.58
2012-12-25,11,273.43
2012-12-25,12,273.24
2012-12-25,13,273.75
2012-12-25,14,273.65
2012-12-25,15,274.21
2012-12-25,16,273.92
2012-12-25,17,274.26
2012-12-25,18,273.91
2012-12-25,19,273.81
2012-12-25,20,273.55
2012-12-25,21,273.55
2012-12-25,22,272.98
2012-12-25,23,272.94
2012-12-26,0,272.89
2012-12-26,1,272.75
2012-12-26,2,272.5
2012-12-26,3,272.34
2012-12-26,4,272.03
2012-12-26,5,271.43
2012-12-26,6,271.06
2012-12-26,7,270.9
2012-12-26,8,270.6
2012-12-26,9,270.44
2012-12-26,10,270.36
2012-12-26,11,270.58
2012-12-26,12,270.58
2012-12-26,13,270.7
2012-12-26,14,270.78
2012-12-26,15,271.13
2012-12-26,16,271.7
2012-12-26,17,271.86
2012-12-26,18,271.84
2012-12-26,19,271.29
2012-12-26,20,271.33
2012-12-26,21,272.1
2012-12-26,22,272.39
2012-12-26,23,272.34
2012-12-27,0,273.02
2012-12-27,1,273.09
2012-12-27,2,273.13
2012-12-27,3,273.18
2012-12-27,4,273.55
2012-12-27,5,273.61
2012-12-27,6,273.31
2012-12-27,7,273.15
2012-12-27,8,273.0
2012-12-27,9,272.89
2012-12-27,10,273.04
2012-12-27,11,273.34
2012-12-27,12,273.48
2012-12-27,13,273.55
2012-12-27,14,273.48
2012-12-27,15,273.41
2012-12-27,16,273.3
2012-12-27,17,273.3
2012-12-27,18,273.6
2012-12-27,19,273.48
2012-12-27,20,273.48
2012-12-27,21,273.39
2012-12-27,22,273.48
2012-12-27,23,273.36
2012-12-28,0,273.29
2012-12-28,1,273.29
2012-12-28,2,272.92
2012-12-28,3,272.37
2012-12-28,4,272.1
2012-12-28,5,271.23
2012-12-28,6,270.95
2012-12-28,7,271.04
2012-12-28,8,271.04
2012-12-28,9,271.04
2012-12-28,10,271.04
2012-12-28,11,271.25
2012-12-28,12,271.04
2012-12-28,13,271.33
2012-12-28,14,271.13
2012-12-28,15,271.83
2012-12-28,16,271.96
2012-12-28,17,272.27
2012-12-28,18,272.78
2012-12-28,19,273.29
2012-12-28,20,273.29
2012-12-28,21,273.29
2012-12-28,22,273.0
2012-12-28,23,272.54
2012-12-29,0,272.46
2012-12-29,1,272.32
2012-12-29,2,272.17
2012-12-29,3,272.32
2012-12-29,4,272.45
2012-12-29,5,272.57
2012-12-29,6,272.57
2012-12-29,7,272.25
2012-12-29,8,271.95
2012-12-29,9,271.75
2012-12-29,10,271.87
2012-12-29,11,271.9
2012-12-29,12,271.9
2012-12-29,13,272.22
2012-12-29,14,272.36
2012-12-29,15,272.56
2012-12-29,16,272.63
2012-12-29,17,272.91
